PostCode,SubDistrictName,SubDistrictNameEn,SubDistrictNameEnNormalized,SubDistrictNameEnNormalizeds,SubDistrictCode,DistrictCode,DistrictName,DistrictNameEn,DistrictNameEnNormalized,ProvinceName,ProvinceCode,ProvinceNameEn,ProvinceNameEnNormalized
27000,ท่าเกษม,Tha Kasem,THAKASEM,NULL,270106,2701,เมืองสระแก้ว,Mueang Sa Kaeo,MUEANGSAKAEO,สระแก้ว,27,Sa Kaeo,SAKAEO
27000,สระขวัญ,Sa Khwan,SAKHWAN,NULL,270108,2701,เมืองสระแก้ว,Mueang Sa Kaeo,MUEANGSAKAEO,สระแก้ว,27,Sa Kaeo,SAKAEO
27000,หนองบอน,Nong Bon,NONGBON,NULL,270111,2701,เมืองสระแก้ว,Mueang Sa Kaeo,MUEANGSAKAEO,สระแก้ว,27,Sa Kaeo,SAKAEO
27260,คลองหาด,Khlong Hat,KHLONGHAT,NULL,270201,2702,คลองหาด,Khlong Hat,KHLONGHAT,สระแก้ว,27,Sa Kaeo,SAKAEO
27260,ไทยอุดม,Thai Udom,THAIUDOM,NULL,270202,2702,คลองหาด,Khlong Hat,KHLONGHAT,สระแก้ว,27,Sa Kaeo,SAKAEO
27260,ซับมะกรูด,Sap Makrut,SAPMAKRUT,NULL,270203,2702,คลองหาด,Khlong Hat,KHLONGHAT,สระแก้ว,27,Sa Kaeo,SAKAEO
27260,ไทรเดี่ยว,Sai Diao,SAIDIAO,NULL,270204,2702,คลองหาด,Khlong Hat,KHLONGHAT,สระแก้ว,27,Sa Kaeo,SAKAEO
27260,คลองไก่เถื่อน,Khlong Kai Thuean,KHLONGKAITHUEAN,NULL,270205,2702,คลองหาด,Khlong Hat,KHLONGHAT,สระแก้ว,27,Sa Kaeo,SAKAEO
27260,เบญจขร,Benchakhon,BENCHAKHON,NULL,270206,2702,คลองหาด,Khlong Hat,KHLONGHAT,สระแก้ว,27,Sa Kaeo,SAKAEO
27260,ไทรทอง,Sai Thong,SAITHONG,NULL,270207,2702,คลองหาด,Khlong Hat,KHLONGHAT,สระแก้ว,27,Sa Kaeo,SAKAEO
27180,ตาพระยา,Ta Phraya,TAPHRAYA,NULL,270301,2703,ตาพระยา,Ta Phraya,TAPHRAYA,สระแก้ว,27,Sa Kaeo,SAKAEO
27180,ทัพเสด็จ,Thap Sadet,THAPSADET,NULL,270302,2703,ตาพระยา,Ta Phraya,TAPHRAYA,สระแก้ว,27,Sa Kaeo,SAKAEO
27180,ทัพราช,Thap Rat,THAPRAT,NULL,270306,2703,ตาพระยา,Ta Phraya,TAPHRAYA,สระแก้ว,27,Sa Kaeo,SAKAEO
27180,ทัพไทย,Thap Thai,THAPTHAI,NULL,270307,2703,ตาพระยา,Ta Phraya,TAPHRAYA,สระแก้ว,27,Sa Kaeo,SAKAEO
27180,โคคลาน,Kho Khlan,KHOKHLAN,NULL,270309,2703,ตาพระยา,Ta Phraya,TAPHRAYA,สระแก้ว,27,Sa Kaeo,SAKAEO
27210,วังน้ำเย็น,Wang Nam Yen,WANGNAMYEN,NULL,270401,2704,วังน้ำเย็น,Wang Nam Yen,WANGNAMYEN,สระแก้ว,27,Sa Kaeo,SAKAEO
27210,ตาหลังใน,Ta Lang Nai,TALANGNAI,NULL,270403,2704,วังน้ำเย็น,Wang Nam Yen,WANGNAMYEN,สระแก้ว,27,Sa Kaeo,SAKAEO
27210,คลองหินปูน,Khlong Hin Pun,KHLONGHINPUN,NULL,270405,2704,วังน้ำเย็น,Wang Nam Yen,WANGNAMYEN,สระแก้ว,27,Sa Kaeo,SAKAEO
27210,ทุ่งมหาเจริญ,Thung Maha Charoen,THUNGMAHACHAROEN,NULL,270406,2704,วังน้ำเย็น,Wang Nam Yen,WANGNAMYEN,สระแก้ว,27,Sa Kaeo,SAKAEO
27160,วัฒนานคร,Watthana Nakhon,WATTHANANAKHON,NULL,270501,2705,วัฒนานคร,Watthana Nakhon,WATTHANANAKHON,สระแก้ว,27,Sa Kaeo,SAKAEO
27160,ท่าเกวียน,Tha Kwian,THAKWIAN,NULL,270502,2705,วัฒนานคร,Watthana Nakhon,WATTHANANAKHON,สระแก้ว,27,Sa Kaeo,SAKAEO
27160,ผักขะ,Phak Kha,PHAKKHA,NULL,270503,2705,วัฒนานคร,Watthana Nakhon,WATTHANANAKHON,สระแก้ว,27,Sa Kaeo,SAKAEO
27160,โนนหมากเค็ง,Non Mak Kheng,NONMAKKHENG,NULL,270504,2705,วัฒนานคร,Watthana Nakhon,WATTHANANAKHON,สระแก้ว,27,Sa Kaeo,SAKAEO
27160,หนองน้ำใส,Nong Nam Sai,NONGNAMSAI,NULL,270505,2705,วัฒนานคร,Watthana Nakhon,WATTHANANAKHON,สระแก้ว,27,Sa Kaeo,SAKAEO
27160,ช่องกุ่ม,Chong Kum,CHONGKUM,NULL,270506,2705,วัฒนานคร,Watthana Nakhon,WATTHANANAKHON,สระแก้ว,27,Sa Kaeo,SAKAEO
27160,หนองแวง,Nong Waeng,NONGWAENG,NULL,270507,2705,วัฒนานคร,Watthana Nakhon,WATTHANANAKHON,สระแก้ว,27,Sa Kaeo,SAKAEO
27160,แซร์ออ,Sae-o,SAE-O,NULL,270508,2705,วัฒนานคร,Watthana Nakhon,WATTHANANAKHON,สระแก้ว,27,Sa Kaeo,SAKAEO
27160,หนองหมากฝ้าย,Nong Mak Fai,NONGMAKFAI,NULL,270509,2705,วัฒนานคร,Watthana Nakhon,WATTHANANAKHON,สระแก้ว,27,Sa Kaeo,SAKAEO
27160,หนองตะเคียนบอน,Nong Takhian Bon,NONGTAKHIANBON,NULL,270510,2705,วัฒนานคร,Watthana Nakhon,WATTHANANAKHON,สระแก้ว,27,Sa Kaeo,SAKAEO
27160,ห้วยโจด,Huai Chot,HUAICHOT,NULL,270511,2705,วัฒนานคร,Watthana Nakhon,WATTHANANAKHON,สระแก้ว,27,Sa Kaeo,SAKAEO
27120,อรัญประเทศ,Aranprathet,ARANPRATHET,NULL,270601,2706,อรัญประเทศ,Aranyaprathet,ARANYAPRATHET,สระแก้ว,27,Sa Kaeo,SAKAEO
27120,เมืองไผ่,Mueang Phai,MUEANGPHAI,NULL,270602,2706,อรัญประเทศ,Aranyaprathet,ARANYAPRATHET,สระแก้ว,27,Sa Kaeo,SAKAEO
27120,หันทราย,Han Sai,HANSAI,NULL,270603,2706,อรัญประเทศ,Aranyaprathet,ARANYAPRATHET,สระแก้ว,27,Sa Kaeo,SAKAEO
27120,คลองน้ำใส,Khlong Nam Sai,KHLONGNAMSAI,NULL,270604,2706,อรัญประเทศ,Aranyaprathet,ARANYAPRATHET,สระแก้ว,27,Sa Kaeo,SAKAEO
27120,ท่าข้าม,Tha Kham,THAKHAM,NULL,270605,2706,อรัญประเทศ,Aranyaprathet,ARANYAPRATHET,สระแก้ว,27,Sa Kaeo,SAKAEO
27120,ป่าไร่,Pa Rai,PARAI,NULL,270606,2706,อรัญประเทศ,Aranyaprathet,ARANYAPRATHET,สระแก้ว,27,Sa Kaeo,SAKAEO
27120,ทับพริก,Thap Phrik,THAPPHRIK,NULL,270607,2706,อรัญประเทศ,Aranyaprathet,ARANYAPRATHET,สระแก้ว,27,Sa Kaeo,SAKAEO
27120,บ้านใหม่หนองไทร,Ban Mai Nong Sai,BANMAINONGSAI,NULL,270608,2706,อรัญประเทศ,Aranyaprathet,ARANYAPRATHET,สระแก้ว,27,Sa Kaeo,SAKAEO
27120,ผ่านศึก,Phan Suek,PHANSUEK,NULL,270609,2706,อรัญประเทศ,Aranyaprathet,ARANYAPRATHET,สระแก้ว,27,Sa Kaeo,SAKAEO
27120,หนองสังข์,Nong Sang,NONGSANG,NULL,270610,2706,อรัญประเทศ,Aranyaprathet,ARANYAPRATHET,สระแก้ว,27,Sa Kaeo,SAKAEO
27120,คลองทับจันทร์,Khlong Thap Chan,KHLONGTHAPCHAN,NULL,270611,2706,อรัญประเทศ,Aranyaprathet,ARANYAPRATHET,สระแก้ว,27,Sa Kaeo,SAKAEO
27120,ฟากห้วย,Fak Huai,FAKHUAI,NULL,270612,2706,อรัญประเทศ,Aranyaprathet,ARANYAPRATHET,สระแก้ว,27,Sa Kaeo,SAKAEO
27120,บ้านด่าน,Ban Dan,BANDAN,NULL,270613,2706,อรัญประเทศ,Aranyaprathet,ARANYAPRATHET,สระแก้ว,27,Sa Kaeo,SAKAEO
27000,เขาฉกรรจ์,Khao Chakan,KHAOCHAKAN,NULL,270701,2707,เขาฉกรรจ์,Khao Chakan,KHAOCHAKAN,สระแก้ว,27,Sa Kaeo,SAKAEO
27000,หนองหว้า,Nong Wa,NONGWA,NULL,270702,2707,เขาฉกรรจ์,Khao Chakan,KHAOCHAKAN,สระแก้ว,27,Sa Kaeo,SAKAEO
27000,พระเพลิง,Phra Phloeng,PHRAPHLOENG,NULL,270703,2707,เขาฉกรรจ์,Khao Chakan,KHAOCHAKAN,สระแก้ว,27,Sa Kaeo,SAKAEO
27000,เขาสามสิบ,Khao Sam Sip,KHAOSAMSIP,NULL,270704,2707,เขาฉกรรจ์,Khao Chakan,KHAOCHAKAN,สระแก้ว,27,Sa Kaeo,SAKAEO
27120,โคกสูง,Khok Sung,KHOKSUNG,NULL,270801,2708,โคกสูง,Khok Sung,KHOKSUNG,สระแก้ว,27,Sa Kaeo,SAKAEO
27120,หนองม่วง,Nong Muang,NONGMUANG,NULL,270802,2708,โคกสูง,Khok Sung,KHOKSUNG,สระแก้ว,27,Sa Kaeo,SAKAEO
27120,หนองแวง,Nong Waeng,NONGWAENG,NULL,270803,2708,โคกสูง,Khok Sung,KHOKSUNG,สระแก้ว,27,Sa Kaeo,SAKAEO
27120,โนนหมากมุ่น,Non Mak Mun,NONMAKMUN,NULL,270804,2708,โคกสูง,Khok Sung,KHOKSUNG,สระแก้ว,27,Sa Kaeo,SAKAEO
27250,วังสมบูรณ์,Wang Sombun,WANGSOMBUN,NULL,270901,2709,วังสมบูรณ์,Wang Sombun,WANGSOMBUN,สระแก้ว,27,Sa Kaeo,SAKAEO
27250,วังใหม่,Wang Mai,WANGMAI,NULL,270902,2709,วังสมบูรณ์,Wang Sombun,WANGSOMBUN,สระแก้ว,27,Sa Kaeo,SAKAEO
27210,วังใหม่,Wang Mai,WANGMAI,NULL,270902,2709,วังสมบูรณ์,Wang Sombun,WANGSOMBUN,สระแก้ว,27,Sa Kaeo,SAKAEO
27250,วังทอง,Wang Thong,WANGTHONG,NULL,270903,2709,วังสมบูรณ์,Wang Sombun,WANGSOMBUN,สระแก้ว,27,Sa Kaeo,SAKAEO
30000,ในเมือง,Nai Mueang,NAIMUEANG,"[""NAIMUANG""]",300101,3001,เมืองนครราชสีมา,Mueang Nakhon Ratchasima,MUEANGNAKHONRATCHASIMA,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30000,โพธิ์กลาง,Pho Klang,PHOKLANG,NULL,300102,3001,เมืองนครราชสีมา,Mueang Nakhon Ratchasima,MUEANGNAKHONRATCHASIMA,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30000,หนองจะบก,Nong Chabok,NONGCHABOK,NULL,300103,3001,เมืองนครราชสีมา,Mueang Nakhon Ratchasima,MUEANGNAKHONRATCHASIMA,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30310,โคกสูง,Khok Sung,KHOKSUNG,NULL,300104,3001,เมืองนครราชสีมา,Mueang Nakhon Ratchasima,MUEANGNAKHONRATCHASIMA,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30000,มะเริง,Maroeng,MAROENG,NULL,300105,3001,เมืองนครราชสีมา,Mueang Nakhon Ratchasima,MUEANGNAKHONRATCHASIMA,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30000,หนองระเวียง,Nong Rawiang,NONGRAWIANG,"[""NONGRAVEANG""]",300106,3001,เมืองนครราชสีมา,Mueang Nakhon Ratchasima,MUEANGNAKHONRATCHASIMA,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30000,ปรุใหญ่,Pru Yai,PRUYAI,NULL,300107,3001,เมืองนครราชสีมา,Mueang Nakhon Ratchasima,MUEANGNAKHONRATCHASIMA,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30000,หมื่นไวย,Muen Wai,MUENWAI,NULL,300108,3001,เมืองนครราชสีมา,Mueang Nakhon Ratchasima,MUEANGNAKHONRATCHASIMA,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30000,พลกรัง,Phon Krang,PHONKRANG,NULL,300109,3001,เมืองนครราชสีมา,Mueang Nakhon Ratchasima,MUEANGNAKHONRATCHASIMA,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30000,หนองไผ่ล้อม,Nong Phai Lom,NONGPHAILOM,NULL,300110,3001,เมืองนครราชสีมา,Mueang Nakhon Ratchasima,MUEANGNAKHONRATCHASIMA,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30000,หัวทะเล,Hua Thale,HUATHALE,NULL,300111,3001,เมืองนครราชสีมา,Mueang Nakhon Ratchasima,MUEANGNAKHONRATCHASIMA,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30000,บ้านเกาะ,Ban Ko,BANKO,NULL,300112,3001,เมืองนครราชสีมา,Mueang Nakhon Ratchasima,MUEANGNAKHONRATCHASIMA,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30000,บ้านใหม่,Ban Mai,BANMAI,NULL,300113,3001,เมืองนครราชสีมา,Mueang Nakhon Ratchasima,MUEANGNAKHONRATCHASIMA,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30000,พุดซา,Phutsa,PHUTSA,NULL,300114,3001,เมืองนครราชสีมา,Mueang Nakhon Ratchasima,MUEANGNAKHONRATCHASIMA,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30310,บ้านโพธิ์,Ban Pho,BANPHO,NULL,300115,3001,เมืองนครราชสีมา,Mueang Nakhon Ratchasima,MUEANGNAKHONRATCHASIMA,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30310,จอหอ,Cho Ho,CHOHO,NULL,300116,3001,เมืองนครราชสีมา,Mueang Nakhon Ratchasima,MUEANGNAKHONRATCHASIMA,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30000,จอหอ,Cho Ho,CHOHO,NULL,300116,3001,เมืองนครราชสีมา,Mueang Nakhon Ratchasima,MUEANGNAKHONRATCHASIMA,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30280,โคกกรวด,Khok Kruat,KHOKKRUAT,NULL,300117,3001,เมืองนครราชสีมา,Mueang Nakhon Ratchasima,MUEANGNAKHONRATCHASIMA,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30000,ไชยมงคล,Chai Mongkhon,CHAIMONGKHON,NULL,300118,3001,เมืองนครราชสีมา,Mueang Nakhon Ratchasima,MUEANGNAKHONRATCHASIMA,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30000,หนองบัวศาลา,Nong Bua Sala,NONGBUASALA,NULL,300119,3001,เมืองนครราชสีมา,Mueang Nakhon Ratchasima,MUEANGNAKHONRATCHASIMA,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30000,สุรนารี,Suranari,SURANARI,NULL,300120,3001,เมืองนครราชสีมา,Mueang Nakhon Ratchasima,MUEANGNAKHONRATCHASIMA,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30000,สีมุม,Si Mum,SIMUM,NULL,300121,3001,เมืองนครราชสีมา,Mueang Nakhon Ratchasima,MUEANGNAKHONRATCHASIMA,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30310,ตลาด,Talat,TALAT,NULL,300122,3001,เมืองนครราชสีมา,Mueang Nakhon Ratchasima,MUEANGNAKHONRATCHASIMA,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30000,พะเนา,Phanao,PHANAO,NULL,300123,3001,เมืองนครราชสีมา,Mueang Nakhon Ratchasima,MUEANGNAKHONRATCHASIMA,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30000,หนองกระทุ่ม,Nong Krathum,NONGKRATHUM,NULL,300124,3001,เมืองนครราชสีมา,Mueang Nakhon Ratchasima,MUEANGNAKHONRATCHASIMA,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30310,หนองไข่น้ำ,Nong Khai Nam,NONGKHAINAM,NULL,300125,3001,เมืองนครราชสีมา,Mueang Nakhon Ratchasima,MUEANGNAKHONRATCHASIMA,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30250,แชะ,Chae,CHAE,NULL,300201,3002,ครบุรี,Khon Buri,KHONBURI,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30250,เฉลียง,Chaliang,CHALIANG,NULL,300202,3002,ครบุรี,Khon Buri,KHONBURI,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30250,ครบุรี,Khon Buri,KHONBURI,NULL,300203,3002,ครบุรี,Khon Buri,KHONBURI,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30250,โคกกระชาย,Khok Krachai,KHOKKRACHAI,NULL,300204,3002,ครบุรี,Khon Buri,KHONBURI,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30250,จระเข้หิน,Chorakhe Hin,CHORAKHEHIN,NULL,300205,3002,ครบุรี,Khon Buri,KHONBURI,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30250,มาบตะโกเอน,Map Tako En,MAPTAKOEN,NULL,300206,3002,ครบุรี,Khon Buri,KHONBURI,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30250,อรพิมพ์,Oraphim,ORAPHIM,NULL,300207,3002,ครบุรี,Khon Buri,KHONBURI,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30250,บ้านใหม่,Ban Mai,BANMAI,NULL,300208,3002,ครบุรี,Khon Buri,KHONBURI,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30250,ลำเพียก,Lam Phiak,LAMPHIAK,NULL,300209,3002,ครบุรี,Khon Buri,KHONBURI,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30250,ครบุรีใต้,Khon Buri Tai,KHONBURITAI,NULL,300210,3002,ครบุรี,Khon Buri,KHONBURI,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30250,ตะแบกบาน,Tabaek Ban,TABAEKBAN,NULL,300211,3002,ครบุรี,Khon Buri,KHONBURI,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30250,สระว่านพระยา,Sa Wan Phraya,SAWANPHRAYA,NULL,300212,3002,ครบุรี,Khon Buri,KHONBURI,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30330,เสิงสาง,Soeng Sang,SOENGSANG,NULL,300301,3003,เสิงสาง,Soeng Sang,SOENGSANG,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30330,สระตะเคียน,Sa Takhian,SATAKHIAN,NULL,300302,3003,เสิงสาง,Soeng Sang,SOENGSANG,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30330,โนนสมบูรณ์,Non Sombun,NONSOMBUN,NULL,300303,3003,เสิงสาง,Soeng Sang,SOENGSANG,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30330,กุดโบสถ์,Kut Bot,KUTBOT,NULL,300304,3003,เสิงสาง,Soeng Sang,SOENGSANG,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30330,สุขไพบูลย์,Suk Phaibun,SUKPHAIBUN,NULL,300305,3003,เสิงสาง,Soeng Sang,SOENGSANG,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30330,บ้านราษฎร์,Ban Rat,BANRAT,NULL,300306,3003,เสิงสาง,Soeng Sang,SOENGSANG,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30260,เมืองคง,Mueang Khong,MUEANGKHONG,NULL,300401,3004,คง,Khong,KHONG,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30260,คูขาด,Khu Khat,KHUKHAT,NULL,300402,3004,คง,Khong,KHONG,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30260,เทพาลัย,Thephalai,THEPHALAI,NULL,300403,3004,คง,Khong,KHONG,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30260,ตาจั่น,Ta Chan,TACHAN,NULL,300404,3004,คง,Khong,KHONG,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30260,บ้านปรางค์,Ban Prang,BANPRANG,NULL,300405,3004,คง,Khong,KHONG,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30260,หนองมะนาว,Nong Manao,NONGMANAO,NULL,300406,3004,คง,Khong,KHONG,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30260,หนองบัว,Nong Bua,NONGBUA,NULL,300407,3004,คง,Khong,KHONG,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30260,โนนเต็ง,Non Teng,NONTENG,NULL,300408,3004,คง,Khong,KHONG,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30260,ดอนใหญ่,Don Yai,DONYAI,NULL,300409,3004,คง,Khong,KHONG,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30260,ขามสมบูรณ์,Kham Sombun,KHAMSOMBUN,NULL,300410,3004,คง,Khong,KHONG,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30350,บ้านเหลื่อม,Ban Lueam,BANLUEAM,NULL,300501,3005,บ้านเหลื่อม,Ban Lueam,BANLUEAM,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30350,วังโพธิ์,Wang Pho,WANGPHO,NULL,300502,3005,บ้านเหลื่อม,Ban Lueam,BANLUEAM,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30350,โคกกระเบื้อง,Khok Krabueang,KHOKKRABUEANG,NULL,300503,3005,บ้านเหลื่อม,Ban Lueam,BANLUEAM,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30350,ช่อระกา,Cho Raka,CHORAKA,NULL,300504,3005,บ้านเหลื่อม,Ban Lueam,BANLUEAM,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30230,จักราช,Chakkarat,CHAKKARAT,NULL,300601,3006,จักราช,Chakkarat,CHAKKARAT,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30230,ทองหลาง,Thonglang,THONGLANG,NULL,300603,3006,จักราช,Chakkarat,CHAKKARAT,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30230,สีสุก,Si Suk,SISUK,NULL,300604,3006,จักราช,Chakkarat,CHAKKARAT,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30230,หนองขาม,Nong Kham,NONGKHAM,NULL,300605,3006,จักราช,Chakkarat,CHAKKARAT,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30230,หนองพลวง,Nong Phluang,NONGPHLUANG,NULL,300607,3006,จักราช,Chakkarat,CHAKKARAT,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30230,ศรีละกอ,Si Lako,SILAKO,NULL,300610,3006,จักราช,Chakkarat,CHAKKARAT,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30230,คลองเมือง,Khlong Mueang,KHLONGMUEANG,NULL,300611,3006,จักราช,Chakkarat,CHAKKARAT,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30230,หินโคน,Hin Khon,HINKHON,NULL,300613,3006,จักราช,Chakkarat,CHAKKARAT,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30190,กระโทก,Krathok,KRATHOK,NULL,300701,3007,โชคชัย,Chok Chai,CHOKCHAI,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30190,พลับพลา,Phlapphla,PHLAPPHLA,NULL,300702,3007,โชคชัย,Chok Chai,CHOKCHAI,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30190,ท่าอ่าง,Tha Ang,THAANG,NULL,300703,3007,โชคชัย,Chok Chai,CHOKCHAI,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30190,ทุ่งอรุณ,Thung Arun,THUNGARUN,NULL,300704,3007,โชคชัย,Chok Chai,CHOKCHAI,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30190,ท่าลาดขาว,Tha Lat Khao,THALATKHAO,NULL,300705,3007,โชคชัย,Chok Chai,CHOKCHAI,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30190,ท่าจะหลุง,Tha Chalung,THACHALUNG,NULL,300706,3007,โชคชัย,Chok Chai,CHOKCHAI,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30190,ท่าเยี่ยม,Tha Yiam,THAYIAM,NULL,300707,3007,โชคชัย,Chok Chai,CHOKCHAI,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30190,โชคชัย,Chok Chai,CHOKCHAI,NULL,300708,3007,โชคชัย,Chok Chai,CHOKCHAI,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30190,ละลมใหม่พัฒนา,Lalom Mai Phatthana,LALOMMAIPHATTHANA,NULL,300709,3007,โชคชัย,Chok Chai,CHOKCHAI,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30190,ด่านเกวียน,Dan Kwian,DANKWIAN,NULL,300710,3007,โชคชัย,Chok Chai,CHOKCHAI,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30210,กุดพิมาน,Kut Phiman,KUTPHIMAN,NULL,300801,3008,ด่านขุนทด,Dan Khun Thot,DANKHUNTHOT,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30210,ด่านขุนทด,Dan Khun Thot,DANKHUNTHOT,NULL,300802,3008,ด่านขุนทด,Dan Khun Thot,DANKHUNTHOT,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30210,ด่านนอก,Dan Nok,DANNOK,NULL,300803,3008,ด่านขุนทด,Dan Khun Thot,DANKHUNTHOT,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30210,ด่านใน,Dan Nai,DANNAI,NULL,300804,3008,ด่านขุนทด,Dan Khun Thot,DANKHUNTHOT,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30210,ตะเคียน,Takhian,TAKHIAN,NULL,300805,3008,ด่านขุนทด,Dan Khun Thot,DANKHUNTHOT,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
30210,บ้านเก่า,Ban Kao,BANKAO,NULL,300806,3008,ด่านขุนทด,Dan Khun Thot,DANKHUNTHOT,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
36220,บ้านแปรง,Ban Praeng,BANPRAENG,NULL,300807,3008,ด่านขุนทด,Dan Khun Thot,DANKHUNTHOT,นครราชสีมา,30,Nakhon Ratchasima,NAKHONRATCHASIMA
